0
0
0
3
0
2
0
0
0
2
17
-1
0
21
-8
11
-11
20
6
-7
8
13
6
29
19
-12
8
29
28
4
43
-5
90
75
6
25
31
33
60
52
55
51
-26
60
38
28
54
61
48
21
78
18
106
40
106
58
100
64
11
85
57
74
92
4
88
28
85
73
107
70
101
156
79
109
117
167
203
124
83
22
188
-10
135
61
129
149
106
145
105
138
21
105
44
133
254
224
140
215
113
269
265
161
131
111
72
109
104
55
153
70
185
248
187
125
322
129
179
112
44
228
177
86
137
189
217
197
244
254
238
223
188
78
155
76
400
123
193
251
340
193
288
196
29
40
226
243
386
233
332
264
347
126
343
380
188
169
281
323
235
204
94
385
300
229
368
-52
318
243
212
123
164
284
140
57
357
242
232
366
392
152
220
297
265
505
314
358
206
309
212
367
338
565
174
437
375
402
300
363
383
428
326
393
678
275
305
467
430
111
336
292
115
286
532
235
127
255
463
130
291
569
263
479
229
344
397
588
264
312
277
611
412
197
332
378
206
25
295
385
347
188
444
205
596
297
308
286
555
173
431
72
427
478
281
627
327
129
